,title,price,rating,image,description,url
36,Bose QuietComfort 15 Acoustic Noise Cancelling Headphones (Discontinued by Manufacturer),$69.97,4.3 ,https://m.media-amazon.com/images/I/61lYpytqmXL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"Product Description   QuietComfort 15 headphones feature exclusive Bose advancements in noise reduction technology. You hear less noise and more of your music and movies-with quality sound and a long-lasting comfortable fit. You won't find this combination of benefits in any other headphone.Connectivity Technology: Wired,Jack Type: Angled(3.5 mm) and One (1) Year Warranty.   From the Manufacturer   Bose® QuietComfort® 15 Acoustic Noise Cancelling® HeadphonesThe best Bose® around-ear headphones reduce noise across a wide range of frequenciesEnjoy music and movies with clear and lifelike soundComfortable, around-the-ear fitIncludes cable with remote for iPhone®/iPod® control, mic for hands-free iPhone callingAAA battery: 35 hours average lifeIdeal for frequent flyersFull Spectrum Noise ReductionThey're the best Bose around-ear headphones, period. QuietComfort 15 headphones feature exclusive Bose advancements in noise reduction technology. You hear less noise and more of your music and movies-with quality sound and a long-lasting comfortable fit. You won't find this combination of benefits in any other around-ear headphone.Bose technology at work Engine roar fades to a whisper Within every pair of QC®15 headphones, advanced electronics use microphones inside and outside each earcup to sense the sounds around you-and reduce the noise. Proprietary ear cushion technology blocks some of the noise before it even reaches your ears. Together, these Bose innovations add up to a more enjoyable listening experience.Relax with music - or without itQC15 headphones also feature proprietary signal processing and TriPort® acoustic headphone structure for more lifelike sound-including deep low notes-from small, lightweight earcups. And when you'd rather relax without music, switch on QC headphones to simply reduce the noise around you, wherever you are.Take calls. Take controlQC15 headphones come with a cable customized for select Apple® products. A three-button remote and microphone let you take calls on your iPhone and control music functions on other Apple devices. You can also purchase a mobile kit that lets your QC headphones work with other cell phones, too.Welcome to a better-sounding world Switch between calls and music with a press of a button When you fly with QC15 headphones, engine roar fades to a whisper. When you listen at home or at work, fewer distractions get in the way of your music. And when you want to stay connected, calls are just a button-press away. QC15 headphones continue to give you more of what you want to hear, and less of what you don't.QuietComfort 15 Acoustic Noise Cancelling Headphones HighlightsSignificant noise reduction across a wider range of frequencies. Proprietary Bose innovations use microphones both inside and outside each earcup to sense and reduce the sounds around you.TriPort acoustic headphone structure, another Bose exclusive, features tiny vents in the earcups to enable a tonally-balanced audio performance-including reproduction of deep, low notes-from relatively small and lightweight headphones.Active equalization electronically tunes the headphones' frequency response, enabling outstanding audio performance.Interchangeable audio cables, one for general use, and one just for select Apple products, offer greater convenience than permanently connected Y-cables.The inline remote puts control right at your fingertips Inline microphone allows for hands-free iPhone conversation and access to certain voice applications, such as VoiceOver and Voice Control, in other Apple products.Inline three-button remote switches between calls and music, and controls volume, track selection and voice applications on select Apple products.Advanced ear cushions use new materials in a proprietary design to establish a critical acoustical seal-helping to further reduce noise while providing a comfortable fit.Fold-flat earcups rotate 90 degrees for easy storage and portability in the included case.Slim carrying case helps protect headphones and accessories during travel.Apple cable compatibilityThe QuietComfort 15 inline remote and microphone cable is compatible with iPod nano (4th, 5th and 6th generation), iPod classic (120GB, 160GB only), iPod touch (2nd, 3rd and 4th generation), iPhone 3GS, iPhone 4, iPad and iPad 2, and Macbook (unibody) and Macbook Pro. The remote is supported by iPod shuffle (3rd generation). Audio is supported by all iPod models. Requires latest iPod software.Product Details Overall headphone dimensions 7.5""H x 6""W x 1.5""D ( 19.1 cm x 15.2 cm x 3.8 cm ) Ear cushion outside dimensions 3.8""H x 2.9""W ( 9.6 cm x 7.4 cm ) Weight with cables 4.9 oz (140 g) What's in the boxQuietComfort 15 headphonesQuietComfort 15 inline remote and microphone cable (detachable)Standard audio cable (detachable)AAA batteryCarrying caseAirline adapterSimilar Bose Products to Consider Bose® QuietComfort 3 Acoustic Noise Cancelling Headphones --For those who prefer a compact on-ear design and a rechargeable battery, QuietComfort 3 headphones offer a proven combination of Bose noise reduction, audio performance and comfortable fit. Enjoy full-spectrum noise reduction that dramatically reduces engine roar--and fades background distractions at work and at home, too. Bose quality sound reveals nuances in your music you might have missed. And the soft-cushioned headphones stay comfortable for hours. Earcups fold flat for easy storage in included case.",https://www.amazon.com/Bose-QuietComfort-Cancelling-Discontinued-Manufacturer/dp/B0054JJ0QW/ref=sr_1_30?dib=eyJ2IjoiMSJ9.KpALGK3A5cJFbEWEfWRvhs-1lMplaPr5mAA87rzWPJ-xCz95DsMPIh2kJhdmhl0rN_odpEZkmgnVzq-05HpKe-L1VVGvtdWMj-dX7l5qIQI39HNaVzj6mRYPxTrBAXHMHCwKeqX5ggFd1xn66yT9Np3OuGD4Lv0SLN_osKYyyRtUV1Mx_tB4F-DbsnWO9YI2QHrcLAy0Tu5HMeI82cAJdXO3L-rdwMAqXA8p4PYVi8N3CSy5Lyz4FRFsjUGbvzpnjoB3Xkxa3s9H7N6qm8tRPuEBrmxym4106kFkl9BU1V4.loIcqIl5e8oERfdjz5SfB90b5B0SMPJlfv305dDu9G0&dib_tag=se&keywords=bose&qid=1710589580&s=aht&sr=1-30
37,Bose SoundLink around-ear wireless headphones II- White,$189.95,4.6 ,https://m.media-amazon.com/images/I/513GBZYs+RL._AC_SY300_SX300_.jpg,"Enjoy a better wireless experience with Bose SoundLink around-ear wireless headphones II. Exclusive technology delivers deep, immersive sound at any volume, making them the best-sounding wireless headphones available. A dual microphone wind so you'll be heard loud and clear. And enhanced side tone makes your voice sound more natural. SoundLink wireless headphones use the latest Bluetooth technology so you can easily connect to your mobile devices with seamless audio/video sync and switch between two devices. For NFC-enabled devices, you can simply tap the right ear cup for quick pairing. A rechargeable lithium-ion battery lets you listen for up to 15 hours and gives you up to 2 hours of play time with a 15-minute charge. Effortless touch controls allow for simple command of your music and calls. And voice prompts give you information about battery life, device connection and caller ID. SoundLink wireless headphones are lighter and more comfortable than other comparable wireless headphones so you can enjoy them all day long. Wear them almost anywhere, and experience uncompromised wireless performance. Included: SoundLink around-ear headphones; detachable audio cable; carrying case.For NFC-enabled phones, simply turn on the headphones by sliding the three-position power switch to the middle position. Then tap the back side of your phone on the front of the right earcup where you see the embossed NFC logo, and follow the prompt to accept a connection. If you don't have an NFC-enabled phone, first, make sure that the headphones are turned on by sliding the power switch to the middle position. Next, press the power switch to the Bluetooth icon until the Bluetooth LED flashes blue or the voice-enhanced user interface gives you additional directions. Now, follow the directions within the smartphones Bluetooth menu to connect the headphones. The NFC function in iPhone 6/6 Plus or 7/7 Plus only enables Apple pay functionality. It doesn't facilitate pairing. Please use pairing instructions for phones that are not NFC enabled. Not compatible with TV. Many TVs do not have wireless Bluetooth functionality. Although a transmitter will technically work, the experience does not meet Bose expectations. There will be a distracting delay between the audio and video that detracts from the experience.",https://www.amazon.com/Bose-SoundLink-around-ear-wireless-headphones/dp/B0117RGD0K/ref=sr_1_31?dib=eyJ2IjoiMSJ9.KpALGK3A5cJFbEWEfWRvhs-1lMplaPr5mAA87rzWPJ-xCz95DsMPIh2kJhdmhl0rN_odpEZkmgnVzq-05HpKe-L1VVGvtdWMj-dX7l5qIQI39HNaVzj6mRYPxTrBAXHMHCwKeqX5ggFd1xn66yT9Np3OuGD4Lv0SLN_osKYyyRtUV1Mx_tB4F-DbsnWO9YI2QHrcLAy0Tu5HMeI82cAJdXO3L-rdwMAqXA8p4PYVi8N3CSy5Lyz4FRFsjUGbvzpnjoB3Xkxa3s9H7N6qm8tRPuEBrmxym4106kFkl9BU1V4.loIcqIl5e8oERfdjz5SfB90b5B0SMPJlfv305dDu9G0&dib_tag=se&keywords=bose&qid=1710589580&s=aht&sr=1-31
38,Bose QuietComfort 2 Acoustic Noise Canceling Headphones (Old Version),$109.93,4.0 ,https://m.media-amazon.com/images/I/61rcMVSTomS.__AC_SX300_SY300_QL70_FMwebp_.jpg,"Slip on a pair of QuietComfort 2 headphones and hear your music come alive. Decades of Bose research combine with their Acoustic Noise Cancelling headphone technology to deliver the ultimate in audio performance. This award-winning technology electronically identifies and reduces the unwanted noise around you (on buses or trains, in the office, even at home). So you hear more of what you want to hear ? and less of the tiresome sounds that have so often distracted you. Proprietary TriPort headphone technology also helps give you incredible headphone audio performance while keeping the design compact and streamlined. QuietComfort 2 headphones are lightweight and comfortable, and whether you take them on a trip or to the office, they will fold flat to store easily in a bag or briefcase. A single detachable audio cable gives you easy access to portable players, home stereos and in-flight entertainment systems, all with less tangling than two-cable designs. That same cable can be removed so your headphones can go cordless when you simply want the benefits of noise reduction Features: Bose Acoustic Noise Cancelling headphone technology. These patented technologies electronically identify and reduce unwanted noise while faithfully preserving the music, speech or silence that you desire. Bose Acoustic structure of the TriPort headphone. This proprietary system utilizes three small ports in the earcups to produce a rich audio performance that?s remarkable for headphones this small. QuietComfort ear cushions. Proprietary cushion design establishes a critical acoustical seal between the headphones and your head, enhancing noise reduction and helping to maximize sound quality.",https://www.amazon.com/Bose-QuietComfort-Acoustic-Canceling-Headphones/dp/B000AP05BO/ref=sr_1_32?dib=eyJ2IjoiMSJ9.KpALGK3A5cJFbEWEfWRvhs-1lMplaPr5mAA87rzWPJ-xCz95DsMPIh2kJhdmhl0rN_odpEZkmgnVzq-05HpKe-L1VVGvtdWMj-dX7l5qIQI39HNaVzj6mRYPxTrBAXHMHCwKeqX5ggFd1xn66yT9Np3OuGD4Lv0SLN_osKYyyRtUV1Mx_tB4F-DbsnWO9YI2QHrcLAy0Tu5HMeI82cAJdXO3L-rdwMAqXA8p4PYVi8N3CSy5Lyz4FRFsjUGbvzpnjoB3Xkxa3s9H7N6qm8tRPuEBrmxym4106kFkl9BU1V4.loIcqIl5e8oERfdjz5SfB90b5B0SMPJlfv305dDu9G0&dib_tag=se&keywords=bose&qid=1710589580&s=aht&sr=1-32
39,"Bose SoundTrue around-ear wired headphones II - Apple devices, Navy Blue",$126.72,4.3 ,https://m.media-amazon.com/images/I/61qoOndsOVL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"Bose Sound True around-ear headphones II were engineered with advanced Bose technologies. They feature exclusive TriPort technology so your music sounds deep, clear and full of life. Plus, they were redesigned with a slimmer profile and fresh, new colors to match your style. They don't just look good, they feel good, too. The headphones feature a softly padded headband that distributes weight evenly across your head, and memory foam creates a gentle cushion around your ears. So they stay light and comfortable--no matter how long your playlist is. The materials are also durable and built to survive your busy life. The fold-flat ear cups and matching carrying case make them easy to put away anytime and take with you anywhere. The inline microphone and remote let you switch easily to calls on your iPhone, and provide control for select iPod, iPhone and iPad models. Included: Sound True around-ear headphones; inline remote and microphone cable (66""); carrying case.",https://www.amazon.com/Bose-SoundTrue-around-ear-wired-headphones/dp/B0117RFZ40/ref=sr_1_33?dib=eyJ2IjoiMSJ9.KpALGK3A5cJFbEWEfWRvhs-1lMplaPr5mAA87rzWPJ-xCz95DsMPIh2kJhdmhl0rN_odpEZkmgnVzq-05HpKe-L1VVGvtdWMj-dX7l5qIQI39HNaVzj6mRYPxTrBAXHMHCwKeqX5ggFd1xn66yT9Np3OuGD4Lv0SLN_osKYyyRtUV1Mx_tB4F-DbsnWO9YI2QHrcLAy0Tu5HMeI82cAJdXO3L-rdwMAqXA8p4PYVi8N3CSy5Lyz4FRFsjUGbvzpnjoB3Xkxa3s9H7N6qm8tRPuEBrmxym4106kFkl9BU1V4.loIcqIl5e8oERfdjz5SfB90b5B0SMPJlfv305dDu9G0&dib_tag=se&keywords=bose&qid=1710589580&s=aht&sr=1-33
40,"Bose SoundTrue Headphones Around-Ear Style, White (Wired) (Discontinued by Manufacturer)",$143.93,4.3 ,https://m.media-amazon.com/images/I/61rF-2Bwm2L.__AC_SX300_SY300_QL70_FMwebp_.jpg,"SoundTrue headphones are designed with you in mind. They’re engineered to make all your music sound better, delivering deep, clear audio for all your favorites. They’re so lightweight and comfortable, you might forget you’re wearing them. But they’re heavy-duty, too, built to survive your busy life. They’re available in an array of fresh new designs. So choose your color … and show your style.",https://www.amazon.com/Bose-Headphones-Around-Ear-Discontinued-Manufacturer/dp/B00IUICOK8/ref=sr_1_34?dib=eyJ2IjoiMSJ9.KpALGK3A5cJFbEWEfWRvhs-1lMplaPr5mAA87rzWPJ-xCz95DsMPIh2kJhdmhl0rN_odpEZkmgnVzq-05HpKe-L1VVGvtdWMj-dX7l5qIQI39HNaVzj6mRYPxTrBAXHMHCwKeqX5ggFd1xn66yT9Np3OuGD4Lv0SLN_osKYyyRtUV1Mx_tB4F-DbsnWO9YI2QHrcLAy0Tu5HMeI82cAJdXO3L-rdwMAqXA8p4PYVi8N3CSy5Lyz4FRFsjUGbvzpnjoB3Xkxa3s9H7N6qm8tRPuEBrmxym4106kFkl9BU1V4.loIcqIl5e8oERfdjz5SfB90b5B0SMPJlfv305dDu9G0&dib_tag=se&keywords=bose&qid=1710589580&s=aht&sr=1-34
41,"Sennheiser Momentum 4 Wireless Headphones, Bluetooth for Crystal-Clear Calls w/Adaptive Noise Cancellation, 60h Battery Life, Customizable Sound & Lightweight Folding Design, Graphite",$299.95,4.1 ,https://m.media-amazon.com/images/I/71DthNGNMrL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"Sennheiser MOMENTUM 4 Wireless Headphones deliver an effortlessly smart user experience wherever you go. With its outstanding sound quality and its all-new design that perfectly combines exceptional comfort and streamlined style, nothing can get in the way of your listening pleasure. Enjoy great music quality all-day long thanks to Sennheiser Signature Sound, enabled by the headphones' audiophile-inspired 42mm transducer system and aptX Adaptive. Access the Sennheiser Smart Control App and customize the sound to your individual listening preferences with the built-in EQ, presets, sound modes and Sound Personalization feature. The headset's Adaptive Noise Cancellation ensures you won't be distracted when you want to immerse yourself in your music, and the versatile Transparency Mode lets you hear your surroundings without removing the headphones. But that's not all. Four noise-canceling microphones provide high-quality voice pick-up and automatic wind suppression for optimized calls and easier access to voice assistants (Siri and Google Assistant).",https://www.amazon.com/Sennheiser-Crystal-Clear-Cancellation-Customizable-Lightweight/dp/B0CQ2TBSPV/ref=sr_1_35?dib=eyJ2IjoiMSJ9.KpALGK3A5cJFbEWEfWRvhs-1lMplaPr5mAA87rzWPJ-xCz95DsMPIh2kJhdmhl0rN_odpEZkmgnVzq-05HpKe-L1VVGvtdWMj-dX7l5qIQI39HNaVzj6mRYPxTrBAXHMHCwKeqX5ggFd1xn66yT9Np3OuGD4Lv0SLN_osKYyyRtUV1Mx_tB4F-DbsnWO9YI2QHrcLAy0Tu5HMeI82cAJdXO3L-rdwMAqXA8p4PYVi8N3CSy5Lyz4FRFsjUGbvzpnjoB3Xkxa3s9H7N6qm8tRPuEBrmxym4106kFkl9BU1V4.loIcqIl5e8oERfdjz5SfB90b5B0SMPJlfv305dDu9G0&dib_tag=se&keywords=bose&qid=1710589580&s=aht&sr=1-35
42,"Bose QuietComfort 35 II Wireless Bluetooth Headphones, Noise-Cancelling, with Alexa Voice Control - Rose Gold",$569.99,4.8 ,https://m.media-amazon.com/images/I/710uvtxci3L.__AC_SX300_SY300_QL70_FMwebp_.jpg,"What happens when you clear away the noisy distractions of the world? Concentration goes to the next level. You get deeper into your music, your out, or whatever you want to focus on. That’s the power of Bose quiet comfort 35 wireless headphones II. Put them on and get closer to what you’re most passionate about. And that’s just the beginning. Quiet comfort 35 wireless headphones II are now enabled with Bose AR — an innovative, audio only take on Augmented reality. Embedded in your headphones is a multi directional motion sensor. One that Bose AR can utilize to provide contextual audio based on where you are. Unlock Bose AR via a firmware update through the Bose connects app. They're Alexa enabled, too, so you can enjoy entertainment, get information, and manage your day — all without looking at your phone. Adjust your level of noise cancelling between three settings using the action button or the Bose connect app. Volume optimized EQ gives you balanced audio performance at any volume, and a noise rejecting dual microphone system provides clearer calls, even in noisy environments. And with easy Bluetooth pairing, 20 hours of battery life, and a durable, comfortable fit — you can keep the music or the quiet going all day long. Included: quiet comfort 35 II, carrying case, Charging cable, Audio cable For enjoying music without battery power.",https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/dp/B07NXDPLJ9/ref=sr_1_36?dib=eyJ2IjoiMSJ9.KpALGK3A5cJFbEWEfWRvhs-1lMplaPr5mAA87rzWPJ-xCz95DsMPIh2kJhdmhl0rN_odpEZkmgnVzq-05HpKe-L1VVGvtdWMj-dX7l5qIQI39HNaVzj6mRYPxTrBAXHMHCwKeqX5ggFd1xn66yT9Np3OuGD4Lv0SLN_osKYyyRtUV1Mx_tB4F-DbsnWO9YI2QHrcLAy0Tu5HMeI82cAJdXO3L-rdwMAqXA8p4PYVi8N3CSy5Lyz4FRFsjUGbvzpnjoB3Xkxa3s9H7N6qm8tRPuEBrmxym4106kFkl9BU1V4.loIcqIl5e8oERfdjz5SfB90b5B0SMPJlfv305dDu9G0&dib_tag=se&keywords=bose&qid=1710589580&s=aht&sr=1-36
43,Bose Noise Cancelling Wireless Headphones Black, ,3.5 ,https://m.media-amazon.com/images/I/41EDp32IVlL.__AC_SY300_SX300_QL70_FMwebp_.jpg,"Bose noise cancelling wireless headphones offers world-class noise cancellation that makes quiet sound quieter and music sound better. Free yourself from wires and connect easily to your devices with Bluetooth and NFC pairing. Volume-optimized EQ gives you balanced audio performance at any volume, while a noise-rejecting dual microphone provides clear calls, even in windy or noisy environments. Voice prompts and intuitive controls make communicating and controlling your music hassle-free. A lithium-ion battery gives you up to 20 hours of wireless play time per charge. Bose noise cancelling wireless headphones are designed with premium materials that make them lightweight and comfortable for all-day listening.",https://www.amazon.com/Bose-Noise-Cancelling-Wireless-Headphones/dp/B08SM2PBS4/ref=sr_1_37?dib=eyJ2IjoiMSJ9.KpALGK3A5cJFbEWEfWRvhs-1lMplaPr5mAA87rzWPJ-xCz95DsMPIh2kJhdmhl0rN_odpEZkmgnVzq-05HpKe-L1VVGvtdWMj-dX7l5qIQI39HNaVzj6mRYPxTrBAXHMHCwKeqX5ggFd1xn66yT9Np3OuGD4Lv0SLN_osKYyyRtUV1Mx_tB4F-DbsnWO9YI2QHrcLAy0Tu5HMeI82cAJdXO3L-rdwMAqXA8p4PYVi8N3CSy5Lyz4FRFsjUGbvzpnjoB3Xkxa3s9H7N6qm8tRPuEBrmxym4106kFkl9BU1V4.loIcqIl5e8oERfdjz5SfB90b5B0SMPJlfv305dDu9G0&dib_tag=se&keywords=bose&qid=1710589580&s=aht&sr=1-37
44,"Bose SoundLink Around-Ear Bluetooth Headphones, Black (Discontinued by Manufacturer)",$117.93,4.2 ,https://m.media-amazon.com/images/I/61njFKQNQVL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"SoundLink around-ear Bluetooth headphones let you enjoy immersive Bose sound from your iPad-plus wireless freedom. Their around-ear fit stays comfortable for hours, and you can move around without being tethered to your iPad, Smartphone or other Bluetooth device. You can even connect simultaneously to two devices. Controls on the ear cup let you operate certain functions of the iPad directly from the headphones and switch to take a call on your phone. Headphones charge easily with the included USB cable, and LED and audio indicators provide power, battery life and Bluetooth connection status.",https://www.amazon.com/Bose-Around-Ear-Headphones-Discontinued-Manufacturer/dp/B00CD1FB26/ref=sr_1_38?dib=eyJ2IjoiMSJ9.KpALGK3A5cJFbEWEfWRvhs-1lMplaPr5mAA87rzWPJ-xCz95DsMPIh2kJhdmhl0rN_odpEZkmgnVzq-05HpKe-L1VVGvtdWMj-dX7l5qIQI39HNaVzj6mRYPxTrBAXHMHCwKeqX5ggFd1xn66yT9Np3OuGD4Lv0SLN_osKYyyRtUV1Mx_tB4F-DbsnWO9YI2QHrcLAy0Tu5HMeI82cAJdXO3L-rdwMAqXA8p4PYVi8N3CSy5Lyz4FRFsjUGbvzpnjoB3Xkxa3s9H7N6qm8tRPuEBrmxym4106kFkl9BU1V4.loIcqIl5e8oERfdjz5SfB90b5B0SMPJlfv305dDu9G0&dib_tag=se&keywords=bose&qid=1710589580&s=aht&sr=1-38
45,"Urbanista Malibu Small Solar Bluetooth Speaker, 20W Wireless Portable Speaker, Infinite Playtime, IP67 Waterproof Speaker for Outdoor, Travel, Dual Pairing Speakers for iPhone, Samsung & More, Grey",$149.00,4.6 ,https://m.media-amazon.com/images/I/81X73AYswwL.__AC_SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MTYwNDU5NzA4MzY4MDc1OjE3MTA1ODk1ODA6c3BfbXRmOjMwMDA5Nzk0MDQwNTkwMjo6MDo6&url=%2FUrbanista-Bluetooth-Wireless-Portable-Waterproof%2Fdp%2FB0CGVR8H83%2Fref%3Dsr_1_39_sspa%3Fdib%3DeyJ2IjoiMSJ9.KpALGK3A5cJFbEWEfWRvhs-1lMplaPr5mAA87rzWPJ-xCz95DsMPIh2kJhdmhl0rN_odpEZkmgnVzq-05HpKe-L1VVGvtdWMj-dX7l5qIQI39HNaVzj6mRYPxTrBAXHMHCwKeqX5ggFd1xn66yT9Np3OuGD4Lv0SLN_osKYyyRtUV1Mx_tB4F-DbsnWO9YI2QHrcLAy0Tu5HMeI82cAJdXO3L-rdwMAqXA8p4PYVi8N3CSy5Lyz4FRFsjUGbvzpnjoB3Xkxa3s9H7N6qm8tRPuEBrmxym4106kFkl9BU1V4.loIcqIl5e8oERfdjz5SfB90b5B0SMPJlfv305dDu9G0%26dib_tag%3Dse%26keywords%3Dbose%26qid%3D1710589580%26s%3Daht%26sr%3D1-39-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
46,"OXS Thunder Lite PC Gaming Soundbar, Sound Bars for TV with Virtual Surround Sound, 2 Full-Range Drivers, Bass Tube, Compact Design, HDMI/AUX/Optical Compatible, Bluetooth 5.0 Wireless Connection",$149.99,4.1 ,https://m.media-amazon.com/images/I/71jOy5NEzqL.__AC_SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MTYwNDU5NzA4MzY4MDc1OjE3MTA1ODk1ODA6c3BfbXRmOjMwMDA1ODczNzIxMDQwMjo6MDo6&url=%2FOXS-Thunder-Lite-Full-Range-Compatible%2Fdp%2FB0CDBNZ5C2%2Fref%3Dsr_1_40_sspa%3Fdib%3DeyJ2IjoiMSJ9.KpALGK3A5cJFbEWEfWRvhs-1lMplaPr5mAA87rzWPJ-xCz95DsMPIh2kJhdmhl0rN_odpEZkmgnVzq-05HpKe-L1VVGvtdWMj-dX7l5qIQI39HNaVzj6mRYPxTrBAXHMHCwKeqX5ggFd1xn66yT9Np3OuGD4Lv0SLN_osKYyyRtUV1Mx_tB4F-DbsnWO9YI2QHrcLAy0Tu5HMeI82cAJdXO3L-rdwMAqXA8p4PYVi8N3CSy5Lyz4FRFsjUGbvzpnjoB3Xkxa3s9H7N6qm8tRPuEBrmxym4106kFkl9BU1V4.loIcqIl5e8oERfdjz5SfB90b5B0SMPJlfv305dDu9G0%26dib_tag%3Dse%26keywords%3Dbose%26qid%3D1710589580%26s%3Daht%26sr%3D1-40-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
47,Bose QuietComfort 15 Acoustic Noise Cancelling Headphones (Discontinued by Manufacturer),$159.99,4.0 ,https://m.media-amazon.com/images/I/61zXogiwzjL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"Quiet Comfort 15 headphones feature exclusive Bose advancements in noise reduction technology. You hear less noise than ever before, and even more of your music and movies with the quality sound you expect from Bose. And their lightweight fit stays comfortable for hours. It's a combination of benefits unmatched in the industry.",https://www.amazon.com/Bose-QuietComfort-Cancelling-Discontinued-Manufacturer/dp/B002M38I2U/ref=sr_1_41?dib=eyJ2IjoiMSJ9.KpALGK3A5cJFbEWEfWRvhs-1lMplaPr5mAA87rzWPJ-xCz95DsMPIh2kJhdmhl0rN_odpEZkmgnVzq-05HpKe-L1VVGvtdWMj-dX7l5qIQI39HNaVzj6mRYPxTrBAXHMHCwKeqX5ggFd1xn66yT9Np3OuGD4Lv0SLN_osKYyyRtUV1Mx_tB4F-DbsnWO9YI2QHrcLAy0Tu5HMeI82cAJdXO3L-rdwMAqXA8p4PYVi8N3CSy5Lyz4FRFsjUGbvzpnjoB3Xkxa3s9H7N6qm8tRPuEBrmxym4106kFkl9BU1V4.loIcqIl5e8oERfdjz5SfB90b5B0SMPJlfv305dDu9G0&dib_tag=se&keywords=bose&qid=1710589580&s=aht&sr=1-41
48,"Bose QuietComfort 35 (Series II) Wireless Headphones, Noise Cancelling, with Alexa voice control – Limited Edition Triple Midnight",$179.99,4.7 ,https://m.media-amazon.com/images/I/71Aclgd057L.__AC_SX300_SY300_QL70_FMwebp_.jpg,"What happens when you clear away the noisy distractions of the world? Concentration goes to the next level. You get deeper into your music, your work, or whatever you want to focus on. That’s the power of Bose QuietComfort 35 wireless headphones II, the most powerful Bose noise cancelling headphones yet. Put them on and get closer to what you’re most passionate about. They’re Alexa-enabled, so you can enjoy entertainment, get information, and manage your day — all without looking at your phone. Adjust your level of noise cancelling between three settings using the Action button or the Bose Connect app. Volume-optimized EQ gives you balanced audio performance at any volume, and a noise-rejecting dual-microphone system provides clearer calls, even in noisy environments. And with easy Bluetooth pairing, 20 hours of battery life, and a durable, comfortable fit — you can keep the music or the quiet going all day long. Available in Black, Silver, or new, limited-edition Triple Midnight. Included: QuietComfort 35 II, carrying case, charging cable, audio cable for enjoying music without battery power.",https://www.amazon.com/Bose-QuietComfort-Wireless-Headphones-Cancelling/dp/B07G95TJ3P/ref=sr_1_42?dib=eyJ2IjoiMSJ9.KpALGK3A5cJFbEWEfWRvhs-1lMplaPr5mAA87rzWPJ-xCz95DsMPIh2kJhdmhl0rN_odpEZkmgnVzq-05HpKe-L1VVGvtdWMj-dX7l5qIQI39HNaVzj6mRYPxTrBAXHMHCwKeqX5ggFd1xn66yT9Np3OuGD4Lv0SLN_osKYyyRtUV1Mx_tB4F-DbsnWO9YI2QHrcLAy0Tu5HMeI82cAJdXO3L-rdwMAqXA8p4PYVi8N3CSy5Lyz4FRFsjUGbvzpnjoB3Xkxa3s9H7N6qm8tRPuEBrmxym4106kFkl9BU1V4.loIcqIl5e8oERfdjz5SfB90b5B0SMPJlfv305dDu9G0&dib_tag=se&keywords=bose&qid=1710589580&s=aht&sr=1-42
49,"Headphone Stand Wood, Headset Stand for Desk, Walnut Gaming Headphone Holder Compatible for Sennheiser, Bose, Beats, Razer, AKG, Airpod Max, HyperX, Sony PS4 et.",$29.97,4.7 ,https://m.media-amazon.com/images/I/611yfaKVg-S.__AC_SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/ONEGenug-Headphone-Sennheiser-Audio-Technica-Beyerdynamic-Headphones/dp/B07JY66RZ6/ref=sr_1_43?dib=eyJ2IjoiMSJ9.KpALGK3A5cJFbEWEfWRvhs-1lMplaPr5mAA87rzWPJ-xCz95DsMPIh2kJhdmhl0rN_odpEZkmgnVzq-05HpKe-L1VVGvtdWMj-dX7l5qIQI39HNaVzj6mRYPxTrBAXHMHCwKeqX5ggFd1xn66yT9Np3OuGD4Lv0SLN_osKYyyRtUV1Mx_tB4F-DbsnWO9YI2QHrcLAy0Tu5HMeI82cAJdXO3L-rdwMAqXA8p4PYVi8N3CSy5Lyz4FRFsjUGbvzpnjoB3Xkxa3s9H7N6qm8tRPuEBrmxym4106kFkl9BU1V4.loIcqIl5e8oERfdjz5SfB90b5B0SMPJlfv305dDu9G0&dib_tag=se&keywords=bose&qid=1710589580&s=aht&sr=1-43
